@relation BTC-Trend

@attribute index numeric
@attribute Date date yyyy-MM-dd
@attribute Open numeric
@attribute High numeric
@attribute Low numeric
@attribute 'Adj Close' numeric
@attribute Volume numeric
@attribute SMA_7 numeric
@attribute SMA_14 numeric
@attribute EMA_7 numeric
@attribute EMA_14 numeric
@attribute RSI numeric
@attribute Stoch_RSI numeric
@attribute Upper_BB numeric
@attribute Lower_BB numeric
@attribute MACD numeric
@attribute ScorePositive numeric
@attribute ScoreNegative numeric
@attribute ScoreNeutral numeric
@attribute UpDown {1,-1}

@data
874,2020-06-20,9290.959961,9394.97168,9247.379883,9332.34082,17130541557,9412.567104,9525.857771,9408.95693,9465.583395,39.020896,0.181604,10036.488709,9147.076135,16.745237,0.034444,0.313843,0.651712,1
875,2020-06-21,9330.926758,9401.107422,9300.430664,9303.629883,15324301169,9400.68736,9493.341867,9382.625168,9443.989593,33.589065,0.01113,9919.639285,9177.561691,3.361017,0.070272,0.093877,0.83585,-1
876,2020-06-22,9300.915039,9655.073242,9296.87207,9648.717773,21104009514,9428.975307,9484.572475,9449.14832,9471.286684,46.429817,0.414127,9928.119159,9180.973224,20.364881,0.108139,0.486748,0.405113,1
877,2020-06-23,9644.076172,9670.541016,9547.24707,9629.658203,17006433272,9442.065848,9472.712333,9494.275791,9492.402886,45.157005,0.416788,9925.401641,9180.984785,31.934497,0.067214,0.270632,0.662154,-1
878,2020-06-24,9632.149414,9680.367188,9278.233398,9313.610352,18961716076,9418.259487,9432.963449,9449.109431,9468.563882,35.774229,0.145796,9896.586862,9161.096927,15.423291,0.179913,0.293339,0.526748,-1
879,2020-06-25,9314.126953,9340.161133,9095.324219,9264.813477,18616048626,9397.25558,9428.894322,9403.035442,9441.397161,48.044207,0.850144,9888.659174,9128.952642,-1.581232,0.118716,0.273619,0.607664,-1
880,2020-06-26,9260.995117,9310.516602,9101.738281,9162.917969,18341465837,9379.384068,9406.185338,9343.006074,9404.266602,38.639168,0.317467,9887.407629,9081.128015,-23.01426,0.097667,0.325128,0.577204,-1
881,2020-06-27,9167.824219,9207.810547,8998.216797,9045.390625,17273093144,9338.391183,9375.479143,9268.602212,9356.416472,35.776453,0.149316,9875.022515,9022.166939,-48.919649,0.024817,0.041055,0.934128,-1
882,2020-06-28,9048.460938,9197.546875,8975.525391,9143.582031,14560870760,9315.527204,9358.107282,9237.347167,9328.038546,42.004439,0.515138,9835.919626,8998.479105,-60.825472,0.024569,0.040644,0.924787,1
883,2020-06-29,9140.029297,9237.573242,9041.875977,9190.854492,16460547078,9250.118164,9339.546735,9225.723998,9309.747339,41.362827,0.466334,9776.958113,8996.956047,-65.689206,0.076291,0.408632,0.515076,1
884,2020-06-30,9185.581055,9217.835938,9084.837891,9137.993164,15735797744,9179.880301,9310.973075,9203.791289,9286.846782,36.391452,0.193868,9682.566656,9018.137348,-72.968087,0.087538,0.397502,0.51496,-1
885,2020-07-01,9145.985352,9309.754883,9104.735352,9228.325195,15971550355,9167.696708,9292.978097,9209.924766,9279.043904,41.615434,0.55526,9682.187208,9009.171191,-70.633394,0.20293,0.254435,0.542635,1
886,2020-07-02,9231.139648,9274.962891,9036.623047,9123.410156,16338916796,9147.496233,9272.375907,9188.296114,9258.292738,40.628326,0.486973,9671.96933,8983.645709,-76.368571,0.223358,0.3109,0.465742,-1
887,2020-07-03,9124.842773,9202.344727,9058.794922,9087.303711,13078970999,9136.694196,9258.039132,9163.048013,9235.494201,43.084174,0.656867,9661.200256,8955.61742,-82.871933,0.114751,0.162722,0.722526,-1
888,2020-07-04,9084.233398,9183.295898,9053.629883,9132.488281,12290528515,9149.136719,9243.763951,9155.40808,9221.760078,43.117975,0.659206,9654.863883,8936.523812,-83.418282,0.113604,0.161095,0.715301,1
889,2020-07-05,9126.09082,9162.183594,8977.015625,9073.942383,12903406143,9139.188198,9227.357701,9135.041656,9202.051052,42.24984,0.527761,9641.277113,8912.434606,-87.566026,0.116568,0.019714,0.863718,-1
890,2020-07-06,9072.849609,9375.474609,9058.664063,9375.474609,17889263252,9165.5625,9207.840332,9195.149894,9225.174193,40.500969,0.385228,9615.445016,8922.011722,-65.763927,0.334292,0.198314,0.467394,1
891,2020-07-07,9349.161133,9360.617188,9201.81543,9252.277344,13839652595,9181.888811,9180.884556,9209.431757,9228.787947,37.76649,0.162369,9589.447905,8925.211079,-57.760766,0.166014,0.371383,0.462603,-1
892,2020-07-08,9253.020508,9450.335938,9249.5,9428.333008,19702359883,9210.461356,9189.079032,9264.157069,9255.393955,54.090185,1,9591.965392,8924.342811,-36.787914,0.10293,0.333151,0.563919,1
893,2020-07-09,9427.994141,9431.378906,9234.999023,9277.967773,18000702524,9232.541016,9190.018624,9267.609745,9258.403797,50.437316,0.800539,9591.303773,8923.999352,-31.931905,0.058625,0.425954,0.51542,-1
894,2020-07-10,9273.357422,9287.47168,9118.001953,9278.807617,16860035605,9259.898717,9198.296456,9270.409213,9261.124307,54.130281,1,9586.958999,8922.990806,-27.696446,0.13921,0.301215,0.559575,1
895,2020-07-11,9277.511719,9293.532227,9199.485352,9240.34668,13249910444,9275.307059,9212.221889,9262.89358,9258.353956,57.363165,1,9583.047748,8920.573736,-27.130547,0.038661,0.097571,0.863769,-1
896,2020-07-12,9241.054688,9319.418945,9197.450195,9276.5,14452361907,9304.243862,9221.71603,9266.295185,9260.773429,55.266905,0.900043,9507.46724,8958.932467,-23.493974,0.048275,0.10671,0.845015,1
897,2020-07-13,9277.205078,9306.405273,9224.292969,9243.614258,17519821266,9285.406669,9225.484584,9260.624953,9258.485539,52.114729,0.749737,9415.358158,9012.437154,-23.000433,0.451238,0.173857,0.374905,-1
898,2020-07-14,9238.703125,9283.841797,9171.661133,9243.213867,18085038362,9284.111886,9233.000349,9256.272182,9256.449316,54.402633,0.848927,9406.902437,9013.853227,-22.383582,0.088048,0.202755,0.709197,-1
899,2020-07-15,9241.897461,9275.325195,9171.933594,9192.836914,15844731575,9250.469587,9230.465472,9240.413365,9247.967663,48.463737,0.54587,9401.736238,9011.82177,-25.663885,0.12292,0.313029,0.564052,-1
900,2020-07-16,9191.980469,9214.3125,9088.947266,9132.227539,15713967523,9229.649554,9231.095285,9213.366908,9232.535646,50.396924,0.644519,9402.128937,9008.360028,-32.776393,0.068065,0.363959,0.567976,-1
901,2020-07-17,9131.8125,9182.253906,9089.202148,9151.392578,13944570749,9211.447405,9235.673061,9197.873326,9221.716571,52.929717,0.773765,9394.599218,9026.489942,-36.446516,0.261479,0.252397,0.486124,1
902,2020-07-18,9151.183594,9230.983398,9100.824219,9159.040039,12252601475,9199.832171,9237.569615,9188.165004,9213.3597,51.256905,0.688403,9394.314926,9028.320035,-38.296569,0.032416,0.053732,0.913852,1
903,2020-07-19,9158.005859,9201.398438,9097.632813,9185.817383,12939002784,9186.877511,9245.560686,9187.578099,9209.687391,55.460157,0.902891,9394.195467,9027.935783,-37.173529,0.040348,0.189592,0.77006,1
904,2020-07-20,9187.220703,9214.270508,9137.509766,9164.231445,13755604146,9175.537109,9230.471889,9181.741435,9203.626598,35.813476,0,9393.669972,9031.085106,-37.591979,0.111094,0.411246,0.47766,-1
905,2020-07-21,9162.514648,9407.262695,9149.389648,9374.887695,18069581956,9194.347656,9239.229771,9230.028,9226.461411,57.368592,1,9415.01874,9024.392588,-20.686939,0.314704,0.057604,0.627691,1
906,2020-07-22,9375.080078,9530.518555,9319.65332,9525.363281,16532254884,9241.851423,9246.160505,9303.861821,9266.314994,56.016266,0.937262,9472.532948,9007.073693,4.79725,0.200898,0.258039,0.541063,1
907,2020-07-23,9527.141602,9610.24707,9483.003906,9581.072266,18146399002,9305.972098,9267.810826,9373.164432,9308.28263,71.293109,1,9531.361565,8997.621931,29.152847,0.210404,0.217535,0.572061,1
908,2020-07-24,9585.514648,9623.336914,9481.454102,9536.892578,16552768325,9361.043527,9286.245466,9414.096468,9338.763956,67.08984,0.88153,9570.108373,8999.315553,44.378335,0.210568,0.091587,0.697845,-1
909,2020-07-25,9539.485352,9704.556641,9530.211914,9677.113281,16610070933,9435.05399,9317.44308,9479.850672,9383.8772,75.486975,1,9632.180583,8997.560433,66.987098,0.038537,0.400147,0.561315,1
910,2020-07-26,9680.234375,10023.807617,9652.847656,9905.166992,20507998997,9537.81822,9362.347866,9586.179752,9453.382505,79.9724,1,9754.049835,8928.660419,102.129449,0.042745,0.509297,0.447959,1
911,2020-07-27,9905.217773,11298.22168,9903.969727,10990.873047,35359749590,9798.76702,9487.152065,9937.353076,9658.381244,91.57045,1,10270.693007,8585.876817,215.107791,0.27476,0.16361,0.56163,1
912,2020-07-28,11017.463867,11204.327148,10632.631836,10912.823242,28766551142,10018.472098,9606.409877,10181.220617,9825.640177,88.307624,0.941481,10575.087492,8429.931356,294.946021,0.244884,0.181161,0.573955,-1
913,2020-07-29,10912.953125,11304.397461,10856.141602,11100.467773,24617249715,10243.487026,9742.669224,10411.032406,9995.61719,91.175198,0.992911,10875.203302,8312.065545,369.104927,0.241677,0.213205,0.545118,1
914,2020-07-30,11099.833008,11169.356445,10895.455078,11111.213867,22857247901,10462.078683,9884.025391,10586.077771,10144.363414,93.655063,1,11124.372527,8246.136946,423.857548,0.277458,0.30086,0.421681,1
915,2020-07-31,11110.210938,11415.864258,10987.053711,11323.466797,23160469766,10717.303571,10039.173549,10770.425028,10301.577198,94.153143,1,11385.877972,8192.943512,478.856473,0.34843,0.100973,0.550597,1
916,2020-08-01,11322.570313,11794.775391,11239.682617,11759.592773,26075670303,11014.800642,10224.927316,11017.716964,10495.979275,95.020558,1,11715.121053,8112.009708,551.280421,0.46273,0.056177,0.481093,1
917,2020-08-02,11758.764648,12034.144531,11018.129883,11053.614258,27410067336,11178.864537,10358.341378,11026.691288,10570.330606,76.178798,0.681765,11845.328416,8162.802346,545.423058,0.081121,0.344297,0.574582,-1
918,2020-08-03,11043.768555,11453.079102,11012.415039,11246.348633,20271713443,11215.361049,10507.064035,11081.605624,10660.466343,77.846713,0.559693,11988.641932,8219.802307,549.99313,0.105418,0.407823,0.486759,1
919,2020-08-04,11246.203125,11385.381836,11094.145508,11205.892578,21250197042,11257.228097,10637.850098,11112.677362,10733.189841,75.656306,0.503535,12099.34696,8310.402845,544.07868,0.170167,0.299509,0.530324,-1
920,2020-08-05,11203.823242,11786.617188,11158.285156,11747.022461,24411254471,11349.593052,10796.540039,11271.263637,10868.367524,78.058428,0.392707,12278.680858,8392.548439,576.41158,0.300603,0.225693,0.473704,1
921,2020-08-06,11749.871094,11902.335938,11598.713867,11779.773438,23400740340,11445.101563,10953.590123,11398.391087,10989.888312,77.930447,0.388125,12428.314062,8505.75332,597.787446,0.161733,0.464501,0.373766,1
922,2020-08-07,11778.894531,11898.038086,11408.59375,11601.472656,23132312867,11484.816685,11101.060128,11449.161479,11071.432891,75.362454,0,12511.285654,8667.02499,593.499102,0.228018,0.216562,0.555419,-1
923,2020-08-08,11604.553711,11800.064453,11558.431641,11754.045898,17572057837,11484.024275,11249.412458,11525.382584,11162.447959,75.437001,0.003792,12587.388108,8847.745388,595.546851,0.042791,0.041609,0.9156,1
924,2020-08-09,11737.325195,11806.056641,11548.78418,11675.739258,17489608833,11572.899275,11375.881906,11562.971753,11230.886799,72.510579,0,12608.120864,9078.163413,584.11767,0.246615,0.084292,0.669093,-1
925,2020-08-10,11662.256836,12045.140625,11662.256836,11878.111328,26114112569,11663.151088,11439.256069,11641.756646,11317.183403,64.547647,0,12647.842462,9288.764179,584.650213,0.332065,0.426503,0.241432,1
926,2020-08-11,11881.647461,11932.710938,11195.708984,11410.525391,27039782640,11692.384347,11474.806222,11583.948833,11329.629001,57.236235,0,12607.320873,9517.801979,541.104464,0.191159,0.230881,0.577961,-1
927,2020-08-12,11404.59668,11748.396484,11249.605469,11584.93457,25064548486,11669.228934,11509.410993,11584.195267,11363.669744,57.071016,0,12555.376352,9770.13273,514.733975,0.169362,0.118169,0.712469,1
928,2020-08-13,11588.405273,11796.396484,11216.87207,11784.137695,27522199497,11669.8524,11557.476981,11634.180874,11419.732137,59.309496,0.058986,12462.977593,10087.256,504.098269,0.14503,0.273811,0.581159,1
929,2020-08-14,11772.65918,12150.994141,11685.455078,11768.871094,24237958589,11693.766462,11589.291574,11667.853429,11466.283998,56.517107,0,12317.08273,10442.326645,488.802892,0.241502,0.304877,0.453621,-1
930,2020-08-15,11768.697266,11963.203125,11768.697266,11865.698242,23354924400,11709.716797,11596.870536,11717.314632,11519.539231,51.72367,0,12133.62963,10821.83287,478.973035,0.095248,0.075133,0.82962,1
931,2020-08-16,11866.685547,11934.901367,11737.188477,11892.803711,20583375490,11740.726004,11656.81264,11761.186902,11569.307828,67.490245,0.598698,12161.583654,10884.071912,467.975457,0.029329,0.037241,0.93343,1
932,2020-08-17,11895.658203,12359.056641,11806.696289,12254.402344,28227687027,11794.481864,11728.816476,11884.490762,11660.653763,69.628087,0.679878,12240.598212,10939.215265,482.871542,0.029036,0.036868,0.924095,1
933,2020-08-18,12251.895508,12335.707031,11954.525391,11991.233398,26043227672,11877.440151,11784.912249,11911.176421,11704.731048,64.071189,0.468868,12265.732182,11003.157857,468.045921,0.351917,0.476455,0.171628,-1
934,2020-08-19,11990.884766,12028.923828,11687.333008,11758.283203,24502851117,11902.204241,11785.716588,11872.953117,11711.871335,50.22681,0,12249.643895,11083.953078,432.513627,0.116984,0.247325,0.635691,-1
935,2020-08-20,11761.5,11900.411133,11710.063477,11878.37207,20175242945,11915.666295,11792.759347,11874.307855,11734.071433,51.918443,0.067101,12261.178766,11127.908734,409.325744,0.115814,0.244851,0.629334,1
936,2020-08-21,11878.026367,11899.259766,11564.979492,11592.489258,23762425999,11890.46889,11792.117676,11803.853206,11715.19381,49.832233,0,12253.712274,11118.664874,363.688452,0.114656,0.242403,0.623041,-1
937,2020-08-22,11585.477539,11689.407227,11448.805664,11681.825195,20224191306,11864.201311,11786.959054,11773.346203,11710.744661,48.618632,0,12201.014881,11234.183361,330.914654,0.11351,0.239979,0.61681,1
938,2020-08-23,11679.696289,11713.429688,11559.920898,11664.847656,18482062658,11831.636161,11786.181083,11746.221566,11704.625061,49.786671,0.055596,12169.430072,11307.618072,300.111737,0.112375,0.237579,0.610642,-1
939,2020-08-24,11663.689453,11807.631836,11623.25,11774.595703,20681511755,11763.092355,11778.787109,11753.315101,11713.95448,47.896151,0,12117.42166,11416.496797,281.31315,0.111251,0.235203,0.604536,1
940,2020-08-25,11773.588867,11778.299805,11189.850586,11366.134766,26301509932,11673.79255,11775.61635,11656.520017,11667.578518,49.07559,0.054272,12141.661384,11354.168304,230.795286,0.110138,0.232851,0.598491,-1
941,2020-08-26,11366.894531,11530.052734,11296.993164,11488.363281,22466660958,11635.232561,11768.718401,11614.480833,11643.683153,47.944279,0.002215,12143.358111,11323.330561,198.336041,0.109037,0.230523,0.592506,1
942,2020-08-27,11485.608398,11570.786133,11185.941406,11323.397461,23240415076,11555.950474,11735.808384,11541.70999,11600.978394,40.047111,0,12165.553298,11273.327854,157.485101,0.107947,0.228217,0.586581,-1
943,2020-08-28,11325.295898,11545.615234,11316.422852,11542.5,19807127588,11548.809152,11719.639021,11541.907492,11593.181275,45.50573,0.184531,12161.505005,11256.221557,141.162943,0.106867,0.225935,0.580715,1
944,2020-08-29,11541.054688,11585.640625,11466.292969,11506.865234,17485597759,11523.814872,11694.008092,11533.146928,11581.672469,42.698481,0.089631,12161.877592,11238.961569,123.923573,0.105799,0.223676,0.574908,-1
945,2020-08-30,11508.713867,11715.264648,11492.381836,11711.505859,19760127945,11530.480329,11681.058245,11577.736661,11598.983588,46.559531,0.220156,12145.994534,11238.18408,125.329318,0.104741,0.221439,0.569159,1
946,2020-08-31,11713.306641,11768.876953,11598.318359,11680.820313,22285928250,11517.083845,11640.0881,11603.507574,11609.895151,37.551777,0,12139.882176,11271.325929,122.554581,0.103693,0.219225,0.563467,-1
947,2020-09-01,11679.316406,12067.081055,11601.128906,11970.478516,27311555343,11603.418666,11638.605608,11695.250309,11657.972933,49.554685,0.835469,12170.681116,11279.081384,142.090646,0.102656,0.217033,0.557832,1
948,2020-09-02,11964.823242,11964.823242,11290.793945,11414.03418,28037405299,11592.800223,11614.016392,11624.946277,11625.447766,43.514169,0.415016,12172.099951,11240.652197,111.388691,0.10163,0.214862,0.552254,-1
949,2020-09-03,11407.191406,11443.022461,10182.464844,10245.296875,31927261555,11438.785854,11497.368164,11280.033926,11441.427647,27.946335,0,12430.861804,10829.532923,-7.16754,0.100613,0.212714,0.546731,-1
950,2020-09-04,10230.365234,10663.919922,10207.94043,10511.813477,29965130374,11291.544922,11420.177037,11087.978814,11317.479091,35.32941,0.338048,12497.070123,10627.936127,-78.711211,0.099607,0.210586,0.541264,1
951,2020-09-05,10512.530273,10581.571289,9946.675781,10169.567383,44916565292,11100.502372,11312.158622,10858.375956,11164.424197,30.789637,0.130186,12584.342623,10368.339994,-161.168633,0.098611,0.208481,0.535851,-1
952,2020-09-06,10167.216797,10353.927734,10056.885742,10280.351563,37071460174,10896.051758,11213.266044,10713.869858,11046.547846,32.822005,0.225638,12543.972342,10211.305197,-215.097862,0.097625,0.206396,0.530493,1
953,2020-09-07,10280.998047,10399.15332,9916.493164,10369.563477,33703098409,10708.729353,11112.906599,10627.793262,10956.283263,32.477912,0.209714,12507.888881,10085.221666,-247.78223,0.096649,0.204332,0.525188,1
954,2020-09-08,10369.306641,10414.775391,9945.110352,10131.516602,33430927462,10446.020508,11024.719587,10503.724097,10846.314375,33.91965,0.276436,12511.496414,9918.937473,-289.555406,0.025017,0.92118,0.053803,-1
955,2020-09-09,10134.151367,10350.542969,10017.250977,10242.347656,24128292755,10278.636719,10935.718471,10438.379987,10765.785479,33.722878,0.267329,12459.628244,9807.203201,-310.142677,0.231682,0.390573,0.377746,1
956,2020-09-10,10242.330078,10503.912109,10238.135742,10363.138672,54406443211,10295.471261,10867.128557,10419.569658,10712.099238,37.309348,0.433305,12422.30888,9721.587506,-313.102166,0.143856,0.375783,0.480361,1
957,2020-09-11,10369.02832,10434.922852,10140.836914,10400.915039,45201121775,10279.628627,10785.586775,10414.906003,10670.608012,34.153478,0.287257,12357.974842,9657.83053,-308.839238,0.142417,0.372025,0.475558,1
958,2020-09-12,10409.861328,10578.837891,10292.386719,10442.170898,36750077324,10318.571987,10709.537179,10421.722227,10640.14973,35.243837,0.337717,12282.238744,9611.298951,-298.688736,0.140993,0.368305,0.470802,1
959,2020-09-13,10452.399414,10577.214844,10224.330078,10323.755859,36506852789,10324.7726,10610.412179,10397.230635,10597.96388,30.295481,0.108715,12177.593373,9570.860337,-296.778417,0.139583,0.364622,0.466094,-1
960,2020-09-14,10328.734375,10800.010742,10266.008789,10680.837891,35453581940,10369.240374,10538.984863,10468.132449,10609.013748,37.005779,0.419257,12124.778168,9555.145855,-263.414462,0.389529,0.349046,0.261425,1
961,2020-09-15,10677.754883,10938.631836,10656.459961,10796.951172,32509451925,10464.302455,10455.161482,10550.33713,10634.072072,34.030391,0.390809,12053.429684,9557.353128,-225.01014,0.308648,0.240237,0.451115,1
962,2020-09-16,10797.761719,11100.124023,10704.884766,10974.905273,30769986455,10568.953544,10423.795131,10656.479166,10679.516498,43.337976,1,12015.109835,9560.823759,-178.161296,0.272023,0.24833,0.479647,1
963,2020-09-17,10973.251953,11037.420898,10774.62793,10948.990234,38151810523,10652.646624,10474.058943,10729.606933,10715.44633,66.342618,1,11936.329434,9580.253183,-141.493329,0.173652,0.236402,0.589946,-1
964,2020-09-18,10951.820313,11034.908203,10829.657227,10944.585938,26341903912,10730.313895,10504.971261,10783.351684,10745.998278,61.443998,0.864105,11858.796485,9601.558203,-111.503746,0.247008,0.177523,0.575469,-1
965,2020-09-19,10933.75293,11134.092773,10909.618164,11094.34668,22764204008,10823.481864,10571.026925,10861.100433,10792.444731,77.225948,1,11745.719722,9652.919047,-74.79021,0.028484,0.030051,0.941465,1
966,2020-09-20,11095.870117,11095.870117,10814.477539,10938.271484,24699523788,10911.26981,10618.021205,10880.393196,10811.888298,68.866355,0.821873,11610.011048,9714.372839,-57.624177,0.165742,0.061159,0.773099,-1
967,2020-09-21,10934.925781,10988.304688,10380.260742,10462.259766,28884999244,10880.044364,10624.642369,10775.859838,10765.271161,52.175527,0.466223,11309.617224,9863.944788,-81.490764,0.158586,0.312277,0.529137,-1
968,2020-09-22,10459.624023,10568.077148,10382.726563,10538.459961,23621787804,10843.117048,10653.709752,10716.509869,10735.029667,60.335931,0.640105,11151.969244,9934.035346,-93.18234,0.089191,0.353423,0.557386,1
969,2020-09-23,10535.492188,10537.828125,10197.865234,10246.186523,23788661867,10739.014369,10653.983956,10598.929033,10669.850581,50.089275,0.421769,11151.922287,9934.171268,-124.595759,0.05867,0.415938,0.525391,-1
970,2020-09-24,10248.786133,10771.056641,10231.490234,10760.066406,47144380902,10712.025251,10682.335938,10639.213376,10681.879358,57.803961,0.586154,11171.730914,9939.187934,-106.79425,0.14863,0.343441,0.507929,1
971,2020-09-25,10761.109375,10777.696289,10578.914063,10692.716797,39348590957,10676.043945,10703.17892,10652.589231,10683.32435,55.67114,0.540708,11172.824003,9990.409786,-97.00279,0.269772,0.184619,0.545609,-1
972,2020-09-26,10695.575195,10772.999023,10667.28125,10750.723633,46852525493,10626.954939,10725.218401,10677.122832,10692.310921,55.957901,0.546818,11183.157817,10027.113179,-83.598646,0.025938,0.225221,0.748841,1
973,2020-09-27,10746.892578,10803.976563,10622.921875,10775.269531,53745972818,10603.668945,10757.469378,10701.659507,10703.372069,59.046295,0.579131,11197.07456,10053.767041,-70.186056,0.032063,0.050862,0.917075,1
974,2020-09-28,10776.613281,10945.347656,10703.893555,10709.652344,47762394731,10639.010742,10759.527553,10703.657716,10704.209439,50.653654,0.384837,11177.211221,10131.443954,-64.112195,0.236519,0.302361,0.461119,-1
975,2020-09-29,10709.650391,10860.000977,10649.495117,10844.640625,46582396602,10682.750837,10762.933943,10738.903443,10722.933597,51.072646,0.228242,11175.85018,10193.034292,-47.854553,0.161142,0.34177,0.497087,1
976,2020-09-30,10843.871094,10847.256836,10669.321289,10784.491211,44171073700,10759.651507,10749.332938,10750.300385,10731.141279,45.477483,0,11174.536922,10236.482805,-39.369976,0.16852,0.286088,0.545393,-1
977,2020-10-01,10795.254883,10933.624023,10472.356445,10619.452148,40023134100,10739.563756,10725.794503,10717.588326,10716.249395,42.658338,0,11165.336031,10267.537407,-45.439365,0.171522,0.369555,0.458923,-1
978,2020-10-02,10619.821289,10657.837891,10416.689453,10575.974609,48661453918,10722.8863,10699.465123,10682.184897,10697.54609,41.928366,0,11158.603172,10287.650636,-53.14505,0.112316,0.495557,0.392127,-1
979,2020-10-03,10575.100586,10598.94043,10511.129883,10549.329102,44660271563,10694.115653,10660.535296,10648.970948,10677.783825,37.385369,0,11136.754534,10332.056599,-60.702194,0.03854,0.037959,0.923502,-1
980,2020-10-04,10550.44043,10686,10534.391602,10669.583008,71251776995,10679.017578,10641.343262,10654.123963,10676.690383,43.676247,0.274106,11136.538586,10331.147059,-56.338366,0.04511,0.33937,0.61552,1
981,2020-10-05,10676.529297,10793.507813,10634.600586,10793.339844,47537578009,10690.972935,10664.991839,10688.927933,10692.243644,59.341021,0.95665,11136.242094,10331.082417,-42.405039,0.145614,0.412058,0.442328,1
982,2020-10-06,10796.306641,10797.578125,10528.890625,10604.40625,42623695307,10656.653739,10669.702288,10667.797512,10680.531992,51.749315,0.654225,11104.868776,10325.405833,-46.076993,0.180601,0.335285,0.484113,-1
983,2020-10-07,10603.355469,10680.507813,10562.506836,10668.96875,37799458436,10640.15053,10699.901018,10668.090322,10678.990226,62.755874,1,11075.303147,10326.969314,-43.278501,0.269222,0.166298,0.56448,1
984,2020-10-08,10669.371094,10945.737305,10562.606445,10915.685547,63314794397,10682.469587,10711.016671,10729.989128,10710.549602,55.597638,0.717852,11070.103804,10329.278618,-20.911635,0.314988,0.268508,0.416504,1
985,2020-10-09,10927.913086,11102.671875,10846.850586,11064.458008,22799117613,10752.25293,10737.569615,10813.606348,10757.73739,62.631663,0.995104,11062.088978,10334.304577,8.71846,0.277542,0.158284,0.564174,1
986,2020-10-10,11059.142578,11442.210938,11056.94043,11296.361328,22877978588,10858.971819,10776.543736,10934.295093,10829.553915,66.58108,1,11156.851069,10275.35147,50.332976,0.480803,0.01647,0.502727,1
987,2020-10-11,11296.082031,11428.813477,11288.62793,11384.181641,19968627060,10961.057338,10820.037458,11046.76673,10903.504278,67.818653,1,11277.670719,10246.724007,89.368956,0.032927,0.17744,0.789632,1
988,2020-10-12,11392.635742,11698.467773,11240.686523,11555.363281,26163972642,11069.917829,10880.445382,11173.915868,10990.418812,73.30808,1,11426.828852,10199.256206,132.589766,0.372429,0.282843,0.344728,1
989,2020-10-13,11548.719727,11548.984375,11321.224609,11425.899414,24241420251,11187.273996,10921.963867,11236.911754,11048.482892,66.06862,0.798471,11483.181793,10260.874555,154.613628,0.221489,0.198239,0.580272,-1
990,2020-10-14,11429.047852,11539.977539,11307.831055,11429.506836,24103426719,11295.922294,10968.036412,11285.060525,11099.286085,68.406564,0.863554,11562.447848,10248.552542,170.394584,0.318039,0.108956,0.573005,1
991,2020-10-15,11426.602539,11569.914063,11303.603516,11495.349609,24487233058,11378.731445,11030.600516,11337.632796,11152.094555,76.495162,1,11644.56947,10246.694202,186.069176,0.279533,0.15731,0.563157,1
992,2020-10-16,11502.828125,11540.061523,11223.012695,11322.123047,25635480772,11415.540737,11083.896833,11333.755359,11174.76502,70.927629,0.857643,11686.185276,10262.218338,182.410751,0.05023,0.409941,0.539829,-1
993,2020-10-17,11322.123047,11386.261719,11285.345703,11358.101563,19130430174,11424.36077,11141.666295,11339.84191,11199.209893,72.565938,0.880276,11728.629921,10278.056895,180.335789,0.259282,0.046166,0.694551,1
994,2020-10-18,11355.982422,11483.359375,11347.578125,11483.359375,18283314340,11438.529018,11199.793178,11375.721276,11237.09649,72.642329,0.844304,11783.70854,10300.34898,186.647074,0.028869,0.333544,0.637587,1
995,2020-10-19,11495.038086,11799.092773,11408.290039,11742.037109,23860769928,11465.196708,11267.557268,11467.300234,11304.421906,74.552902,0.921512,11884.751736,10289.045432,210.100041,0.062573,0.563243,0.374184,1
996,2020-10-20,11745.974609,11999.917969,11681.480469,11916.334961,30915821592,11535.258929,11361.266462,11579.558916,11386.010313,84.212751,1,12008.746051,10278.235492,239.984673,0.2952,0.154202,0.550597,1
997,2020-10-21,11913.077148,13184.566406,11900.928711,12823.689453,43414712626,11734.427874,11515.175084,11890.59155,11577.700865,89.033359,1,12364.575678,10142.829595,333.045246,0.414514,0.12373,0.461756,1
998,2020-10-22,12801.635742,13161.59375,12717.09375,12965.891602,34729759598,11944.505301,11661.618373,12159.416563,11762.792964,88.60175,0.983652,12674.887709,10071.509263,413.504324,0.240482,0.093152,0.666366,1
999,2020-10-23,12971.548828,13015.961914,12752.647461,12931.539063,28974975003,12174.421875,11794.981306,12352.447188,11918.625777,86.736686,0.899991,12907.586069,10077.031899,469.08939,0.339519,0.119506,0.540975,-1
1000,2020-10-24,12931.574219,13145.066406,12885.74707,13108.0625,24542317940,12424.416295,11924.388532,12541.351016,12077.21734,86.441197,0.887124,13146.397998,10082.06792,521.374837,0.324798,0.022913,0.652289,1
1001,2020-10-25,13108.063477,13329.183594,12910.061523,13031.173828,24406920575,12645.532645,12042.030831,12663.806719,12204.411538,83.274513,0.749231,13331.000583,10121.248734,550.264056,0.427791,0.03605,0.536159,-1
1002,2020-10-26,13031.201172,13225.297852,12822.382813,13075.248047,29461458313,12835.99135,12150.594029,12766.667051,12320.523073,82.368992,0.7098,13471.287494,10228.046002,570.143135,0.256872,0.333542,0.409586,1
