@relation BTC-Indicators

@attribute index numeric
@attribute Date date yyyy/MM/dd
@attribute Open numeric
@attribute High numeric
@attribute Low numeric
@attribute Close numeric
@attribute 'Adj Close' numeric
@attribute Volume numeric
@attribute SMA_7 numeric
@attribute SMA_14 numeric
@attribute EMA_7 numeric
@attribute EMA_14 numeric
@attribute RSI numeric
@attribute Stoch_RSI numeric
@attribute Upper_BB numeric
@attribute Lower_BB numeric
@attribute MACD numeric

@data
1937,2020/1/20,8704.631836,8745.59082,8560.473633,8657.642578,8657.642578,26422375678,8799.185128,8446.97876,8672.116894,8434.734507,67.147141,0.152741,9353.61271,6884.32977,367.451651
1938,2020/1/21,8658.991211,8755.706055,8544.520508,8745.894531,8745.894531,24097418512,8787.489397,8488.564627,8690.561303,8476.22251,62.743188,0,9381.250734,7011.263768,359.666239
1939,2020/1/22,8744.210938,8792.994141,8636.74707,8680.875977,8680.875977,22600204051,8769.470145,8531.494141,8688.139972,8503.509639,63.264148,0.029702,9336.85103,7225.204048,344.281133
1940,2020/1/23,8680.650391,8687.74707,8333.637695,8406.515625,8406.515625,25770680779,8724.145787,8569.168736,8617.733885,8490.577104,61.274399,0,9294.170004,7374.048209,306.417546
1941,2020/1/24,8405.567383,8514.666992,8266.84082,8445.43457,8445.43457,24397913026,8655.05957,8589.088763,8574.659056,8484.558099,56.669992,0,9242.309043,7529.386953,276.365051
1942,2020/1/25,8440.119141,8458.453125,8296.21875,8367.847656,8367.847656,19647331549,8572.922293,8612.682338,8522.956206,8468.996707,58.099287,0.060531,9157.569359,7709.779664,243.480919
1943,2020/1/26,8364.410156,8602.401367,8325.498047,8596.830078,8596.830078,22177678796,8557.291574,8641.563477,8541.424674,8486.041156,59.567109,0.122693,9130.395023,7819.715085,233.208692
1944,2020/1/27,8597.308594,8977.726563,8597.308594,8909.819336,8909.819336,28647338393,8593.316825,8696.250977,8633.52334,8542.544914,66.099131,0.399325,9177.939544,7846.783259,247.470805
1945,2020/1/28,8912.524414,9358.589844,8908.447266,9358.589844,9358.589844,34398744403,8680.844727,8734.167062,8814.789966,8651.350904,62.38483,0.242024,9309.210205,7843.385303,291.624002
1946,2020/1/29,9357.470703,9406.431641,9269.467773,9316.629883,9316.629883,30682598115,8771.666713,8770.568429,8940.249945,8740.054768,61.773563,0.216137,9375.12335,7921.228017,319.546379
1947,2020/1/30,9316.016602,9553.125977,9230.897461,9508.993164,9508.993164,32378792851,8929.163504,8826.654646,9082.43575,8842.579888,67.269514,0.471226,9500.568847,7930.026417,353.12655
1948,2020/1/31,9508.313477,9521.706055,9230.776367,9350.529297,9350.529297,29432489719,9058.462751,8856.761161,9149.459137,8910.306476,59.464896,0.126542,9546.94226,8014.952174,362.770574
1949,2020/2/1,9346.357422,9439.323242,9313.239258,9392.875,9392.875,25922656496,9204.895229,8888.908761,9210.313102,8974.648945,59.978513,0.21131,9600.909167,8081.023352,369.570301
1950,2020/2/2,9389.820313,9468.797852,9217.824219,9344.365234,9344.365234,30835736946,9311.685965,8934.48877,9243.826135,9023.944451,65.434974,0.826922,9617.558324,8184.391286,366.81637
1951,2020/2/3,9344.683594,9540.37207,9248.633789,9293.521484,9293.521484,30934096509,9366.500558,8979.908691,9256.249972,9059.888055,65.364105,0.820236,9660.822704,8187.702589,356.422576
1952,2020/2/4,9292.841797,9331.265625,9112.811523,9180.962891,9180.962891,29893183716,9341.125279,9010.985003,9237.428202,9076.031367,60.39008,0.350968,9685.945471,8199.975037,335.238462
1953,2020/2/5,9183.416016,9701.299805,9163.704102,9613.423828,9613.423828,35222060874,9383.524414,9077.595564,9331.427109,9147.683695,68.945643,1,9780.044747,8194.83953,349.319148
1954,2020/2/6,9617.821289,9824.619141,9539.818359,9729.801758,9729.801758,37628823716,9415.068499,9172.116002,9431.020771,9225.299436,78.727972,1,9885.834365,8169.126279,365.65389
1955,2020/2/7,9726.00293,9834.716797,9726.00293,9795.943359,9795.943359,34522718159,9478.699079,9268.580915,9522.251418,9301.385293,78.976467,1,9993.13442,8147.139701,379.561021
1956,2020/2/8,9793.070313,9876.749023,9678.910156,9865.119141,9865.119141,35172043762,9546.162528,9375.528878,9607.968349,9376.549806,82.241775,1,10099.143045,8157.018478,391.649736
1957,2020/2/9,9863.894531,10129.43555,9850.392578,10116.67383,10116.67383,35807884663,9656.492327,9484.089146,9735.144719,9475.233009,82.412745,1,10240.124526,8161.940123,416.724748
1958,2020/2/10,10115.55957,10165.76563,9784.563477,9856.611328,9856.611328,39386548075,9736.933734,9551.717146,9765.511371,9526.083452,70.657981,0.487762,10311.839014,8201.297314,410.875685
1959,2020/2/11,9855.891602,10210.05273,9729.334961,10208.23633,10208.23633,37648059389,9883.687082,9612.40618,9876.192611,9617.037169,69.359043,0.431158,10432.906805,8232.965559,429.6606
1960,2020/2/12,10202.3877,10393.61133,10202.3877,10326.05469,10326.05469,43444303830,9985.491491,9684.507952,9988.658131,9711.572838,72.231071,0.556313,10523.492201,8334.334069,448.880324
1961,2020/2/13,10323.96094,10457.62695,10116.16113,10214.37988,10214.37988,49356071373,10054.716937,9734.892718,10045.088568,9778.613777,66.107564,0.289468,10562.072436,8472.648366,449.914536
1962,2020/2/14,10211.55078,10321.99609,10125.53418,10312.11621,10312.11621,43338264162,10128.455916,9803.577497,10111.845479,9849.747435,72.584277,0.561899,10566.636255,8662.511401,453.394215
1963,2020/2/15,10313.85645,10341.55566,9874.427734,9889.424805,9889.424805,43865054831,10131.928153,9839.045341,10056.24031,9855.037751,59.89446,0,10507.862503,8850.544627,417.234601
1964,2020/2/16,9889.179688,10053.96875,9722.386719,9934.433594,9934.433594,43374780305,10105.893834,9881.193081,10025.788631,9865.623863,61.774378,0.083484,10481.911115,8978.95744,387.740053
1965,2020/2/17,9936.560547,9938.81543,9507.637695,9690.142578,9690.142578,45998298413,10082.112584,9909.523159,9941.877118,9842.226359,57.347073,0,10478.307319,9015.716509,340.725497
1966,2020/2/18,9691.230469,10161.93555,9632.382813,10141.99609,10141.99609,47271023953,10072.649692,9978.168387,9991.906861,9882.195656,65.814412,0.337806,10510.409961,9066.150488,336.053114
1967,2020/2/19,10143.79883,10191.67578,9611.223633,9633.386719,9633.386719,46992019710,9973.697125,9979.594308,9902.276825,9849.021131,50.320471,0,10508.599407,9080.400397,287.989922
1968,2020/2/20,9629.325195,9643.216797,9507.900391,9608.475586,9608.475586,44925260237,9887.139369,9970.928153,9828.826516,9816.948392,47.993384,0,10496.618642,9118.175791,245.064426
1969,2020/2/21,9611.782227,9723.014648,9589.743164,9686.441406,9686.441406,40930547513,9797.757254,9963.106585,9793.230238,9799.54746,48.196001,0.005887,10486.172376,9157.978699,214.860078
1970,2020/2/22,9687.707031,9698.231445,9600.728516,9663.181641,9663.181641,35838025154,9765.436802,9948.682478,9760.718089,9781.365351,46.62206,0,10468.275259,9207.757456,186.891675
1971,2020/2/23,9663.318359,9937.404297,9657.791016,9924.515625,9924.515625,41185185761,9764.019949,9934.956892,9801.667473,9800.452054,46.796126,0.006705,10445.929367,9293.202762,183.696444
1972,2020/2/24,9921.583008,9951.746094,9537.042969,9650.174805,9650.174805,45080496648,9758.310267,9920.211426,9763.794306,9780.415088,46.574373,0,10383.112544,9402.940777,157.214914
1973,2020/2/25,9651.3125,9652.737305,9305.021484,9341.705078,9341.705078,42515259129,9643.98298,9858.316336,9658.271999,9721.92042,35.411759,0,10415.107746,9343.773699,110.068381
1974,2020/2/26,9338.290039,9354.77832,8704.426758,8820.522461,8820.522461,50420050762,9527.859515,9750.77832,9448.834614,9601.734025,27.684771,0,10547.830294,9120.123222,30.300053
1975,2020/2/27,8825.09375,8932.892578,8577.199219,8784.494141,8784.494141,45470195695,9410.14788,9648.643624,9282.749496,9492.768707,28.31984,0.014144,10638.03298,8928.775614,-35.415854
1976,2020/2/28,8788.728516,8890.456055,8492.932617,8672.455078,8672.455078,44605450443,9265.29269,9531.524972,9130.175892,9383.393557,25.246552,0,10710.606744,8736.935443,-95.436666
1977,2020/2/29,8671.212891,8775.631836,8599.508789,8599.508789,8599.508789,35792392544,9113.339425,9439.388114,8997.509116,9278.875588,28.227356,0.073477,10735.669155,8560.156528,-147.192998
1978,2020/3/1,8599.758789,8726.796875,8471.212891,8562.454102,8562.454102,35349164300,8918.759208,9341.389579,8888.745362,9183.352723,26.779847,0.037796,10768.304488,8398.105472,-189.021347
1979,2020/3/2,8563.264648,8921.308594,8532.630859,8869.669922,8869.669922,42857674409,8807.25851,9282.784389,8883.976502,9141.52835,36.403459,0.275018,10703.938591,8328.614729,-195.131512
1980,2020/3/3,8865.387695,8901.598633,8704.990234,8787.786133,8787.786133,42386715821,8728.127232,9186.055106,8859.92891,9094.362721,24.422241,0,10605.256933,8273.469531,-204.226997
1981,2020/3/4,8788.541992,8843.366211,8712.431641,8755.246094,8755.246094,34746706368,8718.802037,9123.330776,8833.758206,9049.14717,29.777266,0.225249,10510.510464,8222.302622,-211.621502
1982,2020/3/5,8760.285156,9142.054688,8757.253906,9078.762695,9078.762695,39698054597,8760.840402,9085.494141,8895.009328,9053.095907,39.2761,0.624801,10364.027569,8245.450165,-189.195685
1983,2020/3/6,9078.308594,9167.695313,9032.079102,9122.545898,9122.545898,40826885651,8825.13909,9045.21589,8951.893471,9062.355906,38.423864,0.625802,10291.538927,8241.250917,-165.976847
1984,2020/3/7,9121.600586,9163.220703,8890.744141,8909.954102,8909.954102,36216930370,8869.488421,8991.413923,8941.408629,9042.035665,35.652408,0.501932,10201.40969,8228.932204,-162.852866
1985,2020/3/8,8908.206055,8914.34375,8105.25293,8108.116211,8108.116211,39973102121,8804.583008,8861.671108,8733.085524,8917.513071,21.308811,0,10211.635511,8060.503747,-222.513705
1986,2020/3/9,8111.146484,8177.793457,7690.098145,7923.644531,7923.644531,46936995808,8669.436523,8738.347517,8530.725276,8784.997266,21.931463,0.034655,10121.272649,7929.031453,-281.436449
1987,2020/3/10,7922.146973,8136.945313,7814.763184,7909.729492,7909.729492,42213940994,8543.99986,8636.063546,8375.47633,8668.294896,24.254368,0.16394,10102.692804,7775.245575,-325.50377
1988,2020/3/11,7910.089844,7950.814453,7642.8125,7911.430176,7911.430176,38682762605,8423.454729,8571.128383,8259.464791,8567.3796,29.9009,0.478207,10059.045355,7649.188483,-356.184337
1989,2020/3/12,7913.616211,7929.116211,4860.354004,4970.788086,4970.788086,53980357243,7836.601214,8298.720808,7437.295615,8087.834065,13.089395,0,10679.090834,6557.577672,-610.743873
1990,2020/3/13,5017.831055,5838.114746,4106.980957,5563.707031,5563.707031,74156772075,7328.195661,8076.667376,6968.898469,7751.283794,22.47443,0.358389,10822.582533,6004.138512,-755.926684
1991,2020/3/14,5573.077637,5625.226563,5125.069336,5200.366211,5200.366211,36154506008,6798.254534,7833.871477,6526.765405,7411.161449,21.375222,0.316414,10871.964016,5482.342088,-890.043804
1992,2020/3/15,5201.066895,5836.64502,5169.283203,5392.314941,5392.314941,33997889639,6410.282924,7607.432966,6243.152789,7141.981915,23.982441,0.415976,10836.031594,5092.488523,-969.666221
1993,2020/3/16,5385.229492,5385.229492,4575.35791,5014.47998,5014.47998,45368026430,5994.687988,7332.062256,5935.984586,6858.31499,18.722732,0.215122,10827.242366,4668.555241,-1051.13881
1994,2020/3/17,5002.578125,5371.348633,4981.90918,5225.629395,5225.629395,38622642935,5611.245117,7077.622489,5758.395789,6640.623578,21.693833,0.32858,10799.785752,4336.522549,-1086.147992
1995,2020/3/18,5227.11377,5331.833984,5069.335938,5238.438477,5238.438477,37878801016,5229.38916,6826.421945,5628.406461,6453.665564,21.966285,0.338985,10728.853289,4052.849445,-1100.177277
1996,2020/3/19,5245.416504,6329.73584,5236.96875,6191.192871,6191.192871,51000731797,5403.732701,6620.166957,5769.103063,6418.669205,29.080731,0.631209,10588.63173,3944.944784,-1022.628049
1997,2020/3/20,6191.653809,6844.261719,5865.781738,6198.77832,6198.77832,54442976103,5494.457171,6411.326416,5876.521877,6389.35042,28.706816,0.692169,10439.195559,3854.307907,-949.61112
1998,2020/3/21,6206.521484,6378.135254,5932.823242,6185.066406,6185.066406,42494390880,5635.128627,6216.691581,5953.65801,6362.112552,29.563203,0.979913,10276.490537,3779.274161,-882.676172
1999,2020/3/22,6185.558105,6359.697266,5823.713867,5830.254883,5830.254883,40099664740,5697.691476,6053.9872,5922.807228,6291.198196,31.688024,1,10045.143278,3706.679915,-848.479327
2000,2020/3/23,5831.374512,6443.93457,5785.004395,6416.314941,6416.314941,46491916000,5897.953613,5946.320801,6046.184156,6307.880429,38.61737,1,9800.325176,3714.350898,-765.266417
2001,2020/3/24,6436.642578,6789.022949,6411.066406,6734.803711,6734.803711,48221910672,6113.549944,5862.397531,6218.339045,6364.803533,41.517708,1,9550.545123,3762.086713,-665.943621
2002,2020/3/25,6738.716797,6892.51123,6536.92627,6681.062988,6681.062988,44590107888,6319.63916,5774.51416,6334.020031,6406.97146,41.183699,0.988251,9197.399835,3875.46203,-584.824524
2003,2020/3/26,6675.170898,6735.463867,6590.962891,6716.44043,6716.44043,35319797642,6394.674526,5899.203613,6429.625131,6448.23399,71.432026,1,8786.492464,4045.758854,-511.782877
2004,2020/3/27,6719.38916,6793.836426,6466.70166,6469.79834,6469.79834,34585598367,6433.391671,5963.924421,6439.668433,6451.109236,62.158202,0.824057,8355.007648,4233.228094,-468.399384
2005,2020/3/28,6467.253906,6467.500977,6117.837891,6242.193848,6242.193848,34885225901,6441.552734,6038.340681,6390.299787,6423.253851,64.508037,0.868638,8076.569436,4325.07407,-447.228067
2006,2020/3/29,6245.624512,6250.467285,5920.085938,5922.042969,5922.042969,28373690931,6454.665318,6076.178397,6273.235582,6356.425734,57.122449,0.728519,7794.185276,4407.298073,-451.083338
2007,2020/3/30,5925.538574,6517.195801,5903.234375,6429.841797,6429.841797,37101651525,6456.597726,6177.27567,6312.387136,6366.214542,68.387602,0.938791,7502.743649,4550.750931,-408.45513
2008,2020/3/31,6430.606445,6504.515137,6374.162109,6438.644531,6438.644531,32786468812,6414.289272,6263.919608,6343.951485,6375.871874,66.633332,0.90299,7154.629834,4751.586182,-369.69999
2009,2020/4/1,6437.319336,6612.57373,6202.373535,6606.776367,6606.776367,40346426266,6403.676897,6361.658029,6409.657705,6406.65914,67.996579,0.919592,7176.085652,4893.729191,-321.710944
2010,2020/4/2,6606.776367,7088.247559,6595.918457,6793.624512,6793.624512,47660646124,6414.703195,6404.68886,6505.649407,6458.254523,59.922271,0.73061,7262.941476,4929.865116,-265.541202
2011,2020/4/3,6797.396484,7003.220703,6673.335938,6733.387207,6733.387207,38976504903,6452.358747,6442.875209,6562.583857,6494.938881,58.655092,0.694834,7292.190495,5053.918196,-223.312714
2012,2020/4/4,6738.382813,6878.953613,6696.484863,6867.527344,6867.527344,33185988584,6541.692104,6491.622419,6638.819729,6544.617342,60.634092,0.728313,7343.521837,5150.108094,-176.982205
2013,2020/4/5,6862.537598,6883.414063,6715.929199,6791.129395,6791.129395,29510409856,6665.847308,6560.256313,6676.897145,6577.485616,66.394818,0.846495,7290.738266,5380.556607,-144.760905
2014,2020/4/6,6788.049805,7271.78125,6782.889648,7271.78125,7271.78125,46896904615,6786.124372,6621.361049,6825.618171,6670.058367,65.140926,0.792018,7328.586081,5547.323978,-79.524001
2015,2020/4/7,7273.644043,7427.939453,7136.714355,7176.414551,7176.414551,44243482668,6891.520089,6652.904681,6913.317266,6737.572525,58.486344,0.57202,7286.904696,5782.80297,-35.113811
2016,2020/4/8,7179.283203,7356.223633,7153.305664,7334.098633,7334.098633,37563249549,6995.42327,6699.550084,7018.512608,6817.109339,62.067177,0.345554,7405.294574,5778.703669,12.659443
2017,2020/4/9,7337.966309,7341.448242,7179.094238,7302.089355,7302.089355,34815139178,7068.061105,6741.38215,7089.406795,6881.773342,60.835453,0.329601,7497.009968,5797.319378,47.390916
2018,2020/4/10,7303.81543,7303.81543,6802.475098,6865.493164,6865.493164,43622840992,7086.933385,6769.646066,7033.428387,6879.602651,56.840202,0,7507.287746,5855.084276,39.233931
2019,2020/4/11,6867.44043,6926.069824,6789.920898,6859.083008,6859.083008,31222085946,7085.727051,6813.709577,6989.842042,6876.866699,61.546929,0.407601,7457.559146,6007.695688,31.884668
2020,2020/4/12,6858.067871,7119.947266,6811.078125,6971.091797,6971.091797,35759567632,7111.435965,6888.641636,6985.154481,6889.430045,71.295434,1,7476.74184,6043.99068,34.698515
2021,2020/4/13,6965.616699,6965.616699,6668.259766,6845.037598,6845.037598,38619308647,7050.472587,6918.298479,6950.12526,6883.511052,59.974246,0.21681,7483.121153,6048.634755,26.452066
2022,2020/4/14,6843.281738,6958.557129,6793.821289,6842.427734,6842.427734,34110434052,7002.760184,6947.140137,6923.200879,6878.033276,59.729029,0.199846,7490.802478,6057.089905,19.48153
2023,2020/4/15,6845.561523,6928.664551,6633.402832,6642.109863,6642.109863,32288311031,6903.904646,6949.663958,6852.928125,6846.576821,50.838346,0,7489.109142,6051.350185,-2.1815
2024,2020/4/16,6640.454102,7134.450684,6555.504395,7116.804199,7116.804199,46783242377,6877.435338,6972.748221,6918.897143,6882.607138,56.746463,0.288805,7522.764976,6082.394936,18.738254
2025,2020/4/17,7116.552734,7167.183105,7050.332031,7096.18457,7096.18457,32513423567,6910.391253,6998.662319,6963.219,6911.084129,57.70087,0.335459,7525.739363,6164.819622,33.269964
2026,2020/4/18,7092.291504,7269.956543,7089.24707,7257.665039,7257.665039,32447188386,6967.331543,7026.529297,7036.83051,6957.294917,58.186191,0.359183,7460.335136,6363.786056,57.157694
2027,2020/4/19,7260.922363,7280.521973,7167.054688,7189.424805,7189.424805,31311210215,6998.521973,7054.978969,7074.979084,6988.245569,58.386072,0.368954,7461.677206,6438.402286,69.778117
2028,2020/4/20,7186.873535,7240.290527,6835.50293,6881.958496,6881.958496,37747113936,7003.796387,7027.134487,7026.723937,6974.073959,41.146662,0,7425.661148,6518.74974,54.343494
2029,2020/4/21,6879.78418,6934.551758,6834.442383,6880.323242,6880.323242,32589741511,7009.210031,7005.985107,6990.123763,6961.573864,42.976384,0.06069,7408.373496,6563.39208,41.501093
2030,2020/4/22,6879.44043,7145.865723,6867.781738,7117.20752,7117.20752,33249153866,7077.081124,6990.492885,7021.894702,6982.325018,45.041416,0.129185,7418.289365,6585.834512,49.863188
2031,2020/4/23,7121.306152,7491.785156,7081.594727,7429.724609,7429.724609,43500782316,7121.78404,6999.609689,7123.852179,7041.978297,52.586291,0.379439,7474.427,6599.330617,80.776584
2032,2020/4/24,7434.181641,7574.195801,7434.181641,7550.900879,7550.900879,34636526286,7186.743513,7048.567383,7230.614354,7109.834641,65.924051,0.821837,7556.969029,6585.125942,113.742433
2033,2020/4/25,7550.48291,7641.36377,7521.672363,7569.936035,7569.936035,32941541447,7231.353655,7099.342599,7315.444774,7171.181493,66.418903,0.838251,7625.38801,6594.587625,139.792641
2034,2020/4/26,7570.13916,7700.594238,7561.407715,7679.867188,7679.867188,33070154491,7301.416853,7149.969413,7406.550378,7239.006253,66.386642,0.998723,7702.007762,6558.776467,167.378707
2035,2020/4/27,7679.418945,7795.601074,7679.418945,7795.601074,7795.601074,36162144725,7431.937221,7217.866804,7503.813052,7313.218896,72.082075,1,7805.883327,6516.819554,196.316604
2036,2020/4/28,7796.970215,7814.527344,7730.806641,7807.058594,7807.058594,33187959921,7564.327986,7286.769008,7579.624437,7379.064189,72.317129,1,7888.249489,6481.749388,217.66551
2037,2020/4/29,7806.712402,8871.753906,7786.049316,8801.038086,8801.038086,60201052203,7804.875209,7440.978167,7884.977849,7568.660708,86.531929,1,8268.822383,6251.071367,311.203154
2038,2020/4/30,8797.669922,9440.650391,8533.255859,8658.553711,8658.553711,66964629541,7980.422224,7551.103132,8078.371815,7713.979775,79.393071,0.842705,8517.093443,6182.106361,369.574882
2039,2020/5/1,8672.782227,9048.023438,8667.763672,8864.766602,8864.766602,44068389997,8168.117327,7677.43042,8274.970512,7867.418019,81.489217,0.888891,8774.026746,6125.741418,427.54607
2040,2020/5/2,8869.057617,9007.1875,8811.366211,8988.59668,8988.59668,40134388683,8370.783134,7801.068394,8453.377054,8016.908507,81.237668,0.883348,9020.690125,6080.828527,477.970955
2041,2020/5/3,8983.614258,9167.78125,8830.97168,8897.46875,8897.46875,47101785174,8544.726214,7923.071533,8564.399978,8134.316539,80.572065,0.868683,9200.416627,6106.34514,504.761204
2042,2020/5/4,8895.745117,8956.90625,8645.024414,8912.654297,8912.654297,45718796276,8704.305246,8068.121233,8651.463558,8238.094907,90.594578,1,9351.759022,6162.025402,521.209833
2043,2020/5/5,8912.832031,9062.415039,8856.827148,9003.070313,9003.070313,43148462663,8875.164063,8219.746024,8739.365246,8340.091628,90.980121,1,9471.885617,6277.994852,535.369897
2044,2020/5/6,9007.441406,9411.467773,8966.706055,9268.761719,9268.761719,49371886931,8941.981725,8373.428467,8871.714365,8463.914307,91.079342,1,9652.712143,6312.364078,561.557638
2045,2020/5/7,9261.895508,9992.664063,9138.322266,9951.518555,9951.518555,61112700562,9126.690988,8553.556606,9141.665412,8662.26154,92.184314,1,9956.821348,6293.788271,630.140515
2046,2020/5/8,9936.162109,9996.743164,9767.172852,9842.666016,9842.666016,51780748042,9266.390904,8717.254116,9316.915563,8819.648803,88.495131,0.856996,10190.153239,6318.956478,668.009056
2047,2020/5/9,9840.90625,9913.863281,9580.644531,9593.896484,9593.896484,46566121841,9352.862305,8861.822719,9386.160793,8922.881827,81.560972,0.588205,10330.408907,6419.147978,670.220639
2048,2020/5/10,9591.168945,9595.581055,8395.107422,8756.430664,8756.430664,63325279337,9332.714007,8938.72011,9228.728261,8900.688339,63.682935,0,10298.531943,6638.472159,597.509129
2049,2020/5/11,8755.535156,9033.470703,8374.323242,8601.795898,8601.795898,57119858802,9288.305664,8996.305455,9071.99517,8860.836013,60.146266,0,10225.06736,6884.084008,521.396663
2050,2020/5/12,8610.385742,8949.898438,8569.643555,8804.477539,8804.477539,42142717533,9259.935268,9067.549665,9005.115762,8853.32155,61.976437,0.057125,10168.242864,7109.635505,471.990884
2051,2020/5/13,8805.387695,9317.878906,8805.387695,9269.987305,9269.987305,45558144023,9260.110352,9101.046038,9071.333648,8908.876984,56.449372,0,10172.869886,7289.034752,465.03852
2052,2020/5/14,9271.329102,9793.268555,9255.035156,9733.72168,9733.72168,56426907637,9228.996512,9177.84375,9236.930656,9018.856277,63.586095,0.199713,10235.623022,7444.563697,491.284984
2053,2020/5/15,9734.291016,9755.828125,9261.398438,9328.197266,9328.197266,48158802327,9155.500977,9210.94594,9259.747309,9060.101742,55.575199,0,10202.947997,7653.064845,473.900237
2054,2020/5/16,9333.240234,9564.205078,9260.694336,9377.013672,9377.013672,36164766408,9124.517718,9238.690011,9289.063899,9102.356666,54.758651,0,10157.255265,7868.472226,458.773322
2055,2020/5/17,9374.929688,9823.001953,9349.545898,9670.739258,9670.739258,40084250663,9255.133231,9293.923619,9384.482739,9178.141012,59.025595,0.114011,10132.190214,8081.051095,465.124666
2056,2020/5/18,9675.695313,9906.030273,9570.359375,9726.575195,9726.575195,41827139896,9415.815988,9352.060826,9470.005853,9251.265569,59.410763,0.124303,10061.882757,8343.310212,469.254373
2057,2020/5/19,9727.063477,9836.047852,9539.624023,9729.038086,9729.038086,39254288955,9547.896066,9403.915667,9534.763911,9314.968572,58.56809,0.101787,10117.158933,8380.834036,467.33874
2058,2020/5/20,9725.329102,9804.793945,9447.201172,9522.981445,9522.981445,36546239703,9584.038086,9422.074219,9531.818295,9342.703621,53.043216,0,10121.826149,8462.609593,444.074523
2059,2020/5/21,9522.740234,9555.242188,8869.930664,9081.761719,9081.761719,39326160532,9490.900949,9359.948731,9419.304151,9307.911368,38.949266,0,10114.617134,8491.51812,385.589879
2060,2020/5/22,9080.334961,9232.936523,9008.638672,9182.577148,9182.577148,29810773699,9470.098075,9312.799526,9360.1224,9291.200139,41.596048,0.062114,10113.050077,8512.483224,343.416647
2061,2020/5/23,9185.0625,9302.501953,9118.108398,9209.287109,9209.287109,27727866812,9446.137137,9285.327427,9322.413577,9280.278401,44.809861,0.236948,10106.415685,8550.299452,308.59207
2062,2020/5/24,9212.283203,9288.404297,8787.250977,8790.368164,8790.368164,32518803300,9320.369838,9287.751535,9189.402224,9214.957036,50.516294,0.469501,10115.823324,8528.663199,244.373103
2063,2020/5/25,8786.107422,8951.005859,8719.667969,8906.93457,8906.93457,31288157264,9203.27832,9309.547154,9118.78531,9173.887374,54.696496,0.639174,10120.267267,8514.605682,200.572963
2064,2020/5/26,8909.585938,8991.967773,8757.293945,8835.052734,8835.052734,29584186947,9075.566127,9311.731097,9047.852166,9128.709422,50.490336,0.468448,10127.043203,8464.458848,158.236719
2065,2020/5/27,8837.380859,9203.320313,8834.157227,9181.017578,9181.017578,32740536902,9026.714146,9305.376116,9081.143519,9135.683843,48.516298,0.388322,10029.907006,8484.544947,150.862365
2066,2020/5/28,9184.945313,9546.319336,9148.457031,9525.750977,9525.750977,34367073114,9090.141183,9290.521066,9192.295384,9187.692794,46.388435,0.363569,9975.548534,8507.211916,170.865608
2067,2020/5/29,9528.355469,9573.666992,9379.338867,9439.124023,9439.124023,32896642044,9126.790736,9298.444406,9254.002544,9221.216958,52.166255,0.645944,9955.32121,8511.961993,177.680066
2068,2020/5/30,9438.914063,9704.030273,9366.729492,9700.414063,9700.414063,32722975141,9196.95173,9321.544433,9365.605423,9285.109905,55.831639,0.82508,9994.540243,8567.1413,201.837834
2069,2020/5/31,9700.105469,9700.34375,9432.296875,9461.058594,9461.058594,27773290299,9292.764648,9306.567243,9389.468716,9308.56973,46.143362,0.351592,9965.176258,8682.431554,199.370831
2070,2020/6/1,9463.605469,10199.56543,9450.899414,10167.26856,10167.26856,35198901068,9472.812361,9338.045341,9583.918677,9423.062908,56.540782,0.896665,10088.223139,8695.663776,251.501799
2071,2020/6/2,10162.97363,10182.34082,9460.571289,9529.803711,9529.803711,39137252109,9572.062501,9323.814314,9570.389936,9437.295015,47.511943,0.48675,10101.32838,8708.540175,238.627136
2072,2020/6/3,9533.760742,9682.859375,9471.84668,9656.717773,9656.717773,25007459262,9640.019672,9333.366909,9591.971895,9466.551383,51.70379,0.725038,10090.642268,8711.525896,235.944951
2073,2020/6/4,9655.854492,9887.610352,9525.24707,9800.636719,9800.636719,25921805072,9679.289063,9384.715123,9644.138101,9511.096094,59.909036,1,10135.78377,8713.62834,242.635406
2074,2020/6/5,9800.21582,9869.237305,9663.216797,9665.533203,9665.533203,23509628646,9711.633232,9419.211984,9649.486876,9531.687709,56.594771,0.7805,10157.801955,8720.462108,234.334651
2075,2020/6/6,9664.904297,9773.431641,9591.024414,9653.679688,9653.679688,20438419222,9704.956893,9450.954311,9650.535079,9547.953306,56.092907,0.722779,10155.831167,8720.726939,224.21515
2076,2020/6/7,9653.00293,9768.498047,9458.150391,9758.852539,9758.852539,25015250846,9747.498885,9520.131767,9677.614444,9576.073204,64.528472,1,10160.314657,8719.471184,222.121465
2077,2020/6/8,9760.063477,9782.306641,9675.885742,9771.489258,9771.489258,21486346312,9690.958984,9581.885673,9701.083148,9602.128678,63.386818,0.937903,10166.264145,8717.766812,218.957873
2078,2020/6/9,9774.360352,9836.369141,9664.719727,9795.700195,9795.700195,23717842783,9728.944196,9650.503349,9724.73741,9627.938213,65.097607,1,10196.400004,8714.902828,215.915385
2079,2020/6/10,9794.119141,9908.896484,9728.291016,9870.094727,9870.094727,25706567601,9759.426618,9699.723145,9761.076739,9660.225748,61.840278,0.828148,10235.944012,8754.192121,217.005702
2080,2020/6/11,9870.078125,9938.297852,9263.069336,9321.78125,9321.78125,30247143440,9691.018694,9685.153879,9651.252867,9615.099815,46.724394,0.030654,10233.093882,8770.962662,171.646832
